user_id,startup_id,model_score,recency_score,popularity_score,diversity_score,label,recommendation_rank,recommendation_score,original_score,recommendation_method,exposure_weight
2cfd06f3-2e57-4a73-a380-2a7e04543ce9,952cf39b-a489-4032-9b30-b950344c701c,0.656,0.7908792558801172,0.5,0.5,1,19.0,0.656,0.656,content_based,0.23137821315975915
86711dcc-fc21-4c13-86ca-65b9dfbab610,707c1758-f211-4020-a428-808633d8f9f5,0.672,0.7908792558801172,0.5,0.5,1,20.0,0.672,0.672,content_based,0.227670248696953
95b735b1-2db0-48ef-91f6-b53aff79d75e,5438af59-b1ad-408b-8789-cb0cf7ffb919,0.831,0.9480092635079722,0.5,0.5,1,20.0,0.831,0.831,content_based,0.227670248696953
c063fe1b-ff02-49c8-8dfb-3cc2bcfec0d0,51eeebfc-5632-4911-9d8a-8fa890eeafea,0.934,0.7908792635310807,0.5,0.5,1,16.0,0.934,0.934,content_based,0.24465054211822604
c063fe1b-ff02-49c8-8dfb-3cc2bcfec0d0,ace8dfa2-bca4-4508-a132-7f728ae6f2eb,0.654,0.7908792614458691,0.5,0.5,1,6.0,0.654,0.654,content_based,0.3562071871080222
88d38289-0860-4eca-b0e2-374efba522f2,9a29f3f1-bff4-4edc-b41b-619638ead416,0.836,0.9018276451174932,0.5,0.5,1,8.0,0.836,0.836,content_based,0.31546487678572877
10d3a173-2046-4894-82cb-198d8a8dfad5,b8093cfe-7776-4f0f-84a4-3749d6f3941e,0.928,0.7908792674009579,0.5,0.5,1,15.0,0.928,0.928,content_based,0.25
11888151-c584-4208-813d-3ee0486bf75d,b225a976-5774-4a0c-812b-644259939ba3,0.836,0.7908792558801172,0.5,0.5,1,4.0,0.836,0.836,content_based,0.43067655807339306
11888151-c584-4208-813d-3ee0486bf75d,7343c9e5-7064-4d07-b90d-cd1093a116a8,0.713,0.7908792674009579,0.5,0.5,1,9.0,0.713,0.713,content_based,0.3010299956639812
76ab5d46-d97a-499a-a3ab-d2ceb4706e10,bb50c0ad-9004-449f-ab85-7481e15bcac5,0.604,0.7908792712992117,0.5,0.5,1,20.0,0.604,0.604,content_based,0.227670248696953
10e11b4c-ee0e-4d09-908e-750fd015db29,bb50c0ad-9004-449f-ab85-7481e15bcac5,0.921,0.7908792712992117,0.5,0.5,1,12.0,0.921,0.921,content_based,0.27023815442731974
3a2ee277-4975-4715-8ff9-542a708a0c4d,b552efa5-9ed0-4110-980f-1310c1e18465,0.854,0.7908792670961399,0.5,0.5,1,4.0,0.854,0.854,content_based,0.43067655807339306
728878fd-773e-4b37-99ca-983b9e46907c,ace8dfa2-bca4-4508-a132-7f728ae6f2eb,0.66,0.7908792614458691,0.5,0.5,1,13.0,0.66,0.66,content_based,0.26264953503719357
91839059-a249-421d-9c67-ca022badd6d5,b552efa5-9ed0-4110-980f-1310c1e18465,0.631,0.7908792670961399,0.5,0.5,1,6.0,0.631,0.631,content_based,0.3562071871080222
67552d24-86f6-4e9c-9edb-d7292f00d891,e521b788-69f0-4b49-8c9e-1c7fe446bdad,0.756,0.7908792712992117,0.5,0.5,1,19.0,0.756,0.756,content_based,0.23137821315975915
970ed95e-9db3-4803-b7f6-fe424e206135,b225a976-5774-4a0c-812b-644259939ba3,0.855,0.7908792558801172,0.5,0.5,1,4.0,0.855,0.855,content_based,0.43067655807339306
8283274b-08dd-44ea-b4c2-340ddba284f4,079c97ea-1ff4-40de-bdc3-d2af03ffa08f,0.602,0.7908792623420158,0.5,0.5,1,13.0,0.602,0.602,content_based,0.26264953503719357
8283274b-08dd-44ea-b4c2-340ddba284f4,6596d035-819c-4694-9d4e-e9fdcbceedcc,0.67,0.7908792680173068,0.5,0.5,1,4.0,0.67,0.67,content_based,0.43067655807339306
06bf7ef7-adb4-47e9-bc65-70a0bffd678f,1cf8800b-eb4d-485d-bc52-1a3c7a725237,0.736,0.7908792712992117,0.5,0.5,1,14.0,0.736,0.736,content_based,0.2559580248098155
2d21a50d-0f01-43fb-be87-204791b9ea75,48c4d564-1b00-4c34-a9bd-46e9da5b24d0,0.717,0.936737147636471,0.5,0.5,1,10.0,0.717,0.717,content_based,0.2890648263178879
03082140-a068-407c-b50c-85356b4dae70,582e43ad-d735-4290-bb60-bca97481497a,0.802,0.7908792617540434,0.5,0.5,1,12.0,0.802,0.802,content_based,0.27023815442731974
5f6d735b-171e-4bc1-ac99-e8135879fba1,ace8dfa2-bca4-4508-a132-7f728ae6f2eb,0.771,0.7908792614458691,0.5,0.5,1,18.0,0.771,0.771,content_based,0.23540891336663824
ef9ffc53-4f58-4ad2-b023-47b459b15175,02feffa7-1659-43b6-b43e-ef34226c2e3c,0.621,0.7908792558801172,0.5,0.5,1,11.0,0.621,0.621,content_based,0.27894294565112987
3210d25d-f0b8-4581-8a9d-c20745921a14,e1eeed51-f64f-4608-9053-2e9ff13bbaba,0.763,0.7908792712992117,0.5,0.5,1,15.0,0.763,0.763,content_based,0.25
de896356-ff9c-4b2b-b471-af7452471f87,b552efa5-9ed0-4110-980f-1310c1e18465,0.626,0.7908792670961399,0.5,0.5,1,13.0,0.626,0.626,content_based,0.26264953503719357
a27b4f78-b901-405b-8870-38292067eada,5438af59-b1ad-408b-8789-cb0cf7ffb919,0.636,0.9480092635079722,0.5,0.5,1,11.0,0.636,0.636,content_based,0.27894294565112987
369d8f39-e9ae-4d5a-86ca-6781c68e7c25,079c97ea-1ff4-40de-bdc3-d2af03ffa08f,0.814,0.7908792623420158,0.5,0.5,1,1.0,0.814,0.814,content_based,1.0
d6c7b220-c5b3-43fc-a167-af6dc0b3c009,2f212f2e-0d7e-4e08-a248-fbd2ae83c75b,0.917,0.7908792712992117,0.5,0.5,1,2.0,0.917,0.917,content_based,0.6309297535714575
d60c6501-80f3-4553-91d8-e6a22c6926c5,8463d11f-4ae7-4509-aad8-474fb158ecc1,0.949,0.9367286396067337,0.5,0.5,1,14.0,0.949,0.949,content_based,0.2559580248098155
bd0d6d2c-47e2-41e9-b6a7-beda82ead3bf,1dee0b75-cf38-4c06-a794-ac0719e028cd,0.722,0.7908792658524578,0.5,0.5,1,9.0,0.722,0.722,content_based,0.3010299956639812
ddef0c3e-46ff-4be0-8c5d-2a9e057310bb,fea62381-07b5-40cd-a8db-d35273b36d94,0.619,0.7908792635310807,0.5,0.5,1,5.0,0.619,0.619,content_based,0.38685280723454163
08e5ed21-2a91-43a8-97a6-2fe8119b17ed,34e782d7-1a05-4e86-9b58-e903b62f411e,0.858,0.7908792697638318,0.5,0.5,1,1.0,0.858,0.858,content_based,1.0
8c00dfea-d3a2-4f33-b366-146fa55981b7,fc0d4204-bc5b-40e3-a2dc-c4f91663b44b,0.867,0.7908792558801172,0.5,0.5,1,14.0,0.867,0.867,content_based,0.2559580248098155
9fffd9eb-79bb-4f9f-b803-49912022e3bd,b8fce9ca-4b02-4406-9a35-fc0e932f696d,0.601,0.7908792680173068,0.5,0.5,1,13.0,0.601,0.601,content_based,0.26264953503719357
09b7ad3d-9465-47b3-9c08-1bfe0b6238de,39a842c1-7863-4e6b-9280-134dca5c3e08,0.876,0.7908792712992117,0.5,0.5,1,5.0,0.876,0.876,content_based,0.38685280723454163
948f3cfa-41d9-48ef-a3f0-005a9e9cbc87,952cf39b-a489-4032-9b30-b950344c701c,0.9,0.7908792558801172,0.5,0.5,1,20.0,0.9,0.9,content_based,0.227670248696953
e5bd3819-f67f-4bac-bb12-99b98c4960a6,1dee0b75-cf38-4c06-a794-ac0719e028cd,0.624,0.7908792658524578,0.5,0.5,1,9.0,0.624,0.624,content_based,0.3010299956639812
796b9349-1e7f-4b56-8fe2-87d1525bd048,707c1758-f211-4020-a428-808633d8f9f5,0.653,0.7908792558801172,0.5,0.5,1,6.0,0.653,0.653,content_based,0.3562071871080222
bb850f32-2e30-4cd3-8e33-d968911a3202,a5892558-9bf5-4aad-bc40-f2716a033136,0.917,0.7908792653221538,0.5,0.5,1,16.0,0.917,0.917,content_based,0.24465054211822604
8d3f23b8-8247-481e-8284-16819999b120,c80e63b5-5008-4e43-a8dc-1d05167743f6,0.824,0.7908792712992117,0.5,0.5,1,11.0,0.824,0.824,content_based,0.27894294565112987
0f7eb81a-faa6-4d04-841c-b9e6a350313d,bb50c0ad-9004-449f-ab85-7481e15bcac5,0.692,0.7908792712992117,0.5,0.5,1,19.0,0.692,0.692,content_based,0.23137821315975915
a1b3622d-3daa-45e4-8d88-5c18bdabff15,48c4d564-1b00-4c34-a9bd-46e9da5b24d0,0.768,0.936737147636471,0.5,0.5,1,13.0,0.768,0.768,content_based,0.26264953503719357
db20326a-320b-41ce-a4ec-d823f3b304e0,9a29f3f1-bff4-4edc-b41b-619638ead416,0.695,0.9018276451174932,0.5,0.5,1,3.0,0.695,0.695,content_based,0.5
950414a2-4fb9-4155-b25c-d3ec33702990,439c07b4-873c-41bc-a99b-a747b65ec6c0,0.783,0.9018219659004834,0.5,0.5,1,14.0,0.783,0.783,content_based,0.2559580248098155
42d7642a-fb72-4909-91c7-16ab7d7cc069,b552efa5-9ed0-4110-980f-1310c1e18465,0.658,0.7908792670961399,0.5,0.5,1,7.0,0.658,0.658,content_based,0.3333333333333333
cd911951-7eef-4bf6-8f55-c6a21b40e356,2f212f2e-0d7e-4e08-a248-fbd2ae83c75b,0.72,0.7908792712992117,0.5,0.5,1,9.0,0.72,0.72,content_based,0.3010299956639812
a9577804-73ca-4996-89ca-f4a74b8929f4,c80e63b5-5008-4e43-a8dc-1d05167743f6,0.939,0.7908792712992117,0.5,0.5,1,13.0,0.939,0.939,content_based,0.26264953503719357
0b8506f9-fffb-4ed1-ae6c-52ca41417973,6596d035-819c-4694-9d4e-e9fdcbceedcc,0.603,0.7908792680173068,0.5,0.5,1,20.0,0.603,0.603,content_based,0.227670248696953
513bac2e-f3ac-4823-8a7e-5fa0ebdd5c8f,246f19db-8808-4858-84b9-32ad89871450,0.73,0.7908792680173068,0.5,0.5,1,9.0,0.73,0.73,content_based,0.3010299956639812
9d2961e5-093a-41a3-9e12-46224eb172a9,bb50c0ad-9004-449f-ab85-7481e15bcac5,0.688,0.7908792712992117,0.5,0.5,1,6.0,0.688,0.688,content_based,0.3562071871080222
59b64128-a903-4bb1-a4e2-a741d43d285a,1cf8800b-eb4d-485d-bc52-1a3c7a725237,0.749,0.7908792712992117,0.5,0.5,1,1.0,0.749,0.749,content_based,1.0
acfd78ab-501d-43eb-b441-e1fd80e1207a,48c4d564-1b00-4c34-a9bd-46e9da5b24d0,0.734,0.936737147636471,0.5,0.5,1,10.0,0.734,0.734,content_based,0.2890648263178879
579fc0f4-9957-4a6e-bd86-c10ae1f99ea1,b225a976-5774-4a0c-812b-644259939ba3,0.801,0.7908792558801172,0.5,0.5,1,8.0,0.801,0.801,content_based,0.31546487678572877
61b2e8c6-0ccc-4f0e-afae-ac2767e165d1,89371203-0bc5-49fd-85e7-5270780bdce2,0.625,0.7908792712992117,0.5,0.5,1,14.0,0.625,0.625,content_based,0.2559580248098155
063ff1ec-38f7-4fb8-a12d-55fb6295e4e5,079c97ea-1ff4-40de-bdc3-d2af03ffa08f,0.66,0.7908792623420158,0.5,0.5,1,18.0,0.66,0.66,content_based,0.23540891336663824
f8ccd2f0-0130-42c7-a1ff-a58351993a47,c6bfc165-4ecd-4490-b3b4-e59f08f33b85,0.867,0.7908792617540434,0.5,0.5,1,6.0,0.867,0.867,content_based,0.3562071871080222
54616ac5-b172-4ba4-9f11-3837d919f1e7,fd254885-317a-478a-80a8-b01023a2105c,0.8,0.9623403443927478,0.5,0.5,1,1.0,0.8,0.8,content_based,1.0
eef08e35-b3c7-4b91-8d37-7506455f06bc,9b02e689-8fc9-4c32-b9cb-d76b1ae4ec42,0.699,0.7908792635310807,0.5,0.5,1,19.0,0.699,0.699,content_based,0.23137821315975915
681cb6e9-cb16-46b3-9752-9145aab30c3b,ace8dfa2-bca4-4508-a132-7f728ae6f2eb,0.826,0.7908792614458691,0.5,0.5,1,4.0,0.826,0.826,content_based,0.43067655807339306
6d4d7d67-7c87-4168-afd6-809ab414e452,707c1758-f211-4020-a428-808633d8f9f5,0.826,0.7908792558801172,0.5,0.5,1,5.0,0.826,0.826,content_based,0.38685280723454163
c05d5120-49e1-4088-aae0-25e8c7eeac8c,b225a976-5774-4a0c-812b-644259939ba3,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
c05d5120-49e1-4088-aae0-25e8c7eeac8c,079c97ea-1ff4-40de-bdc3-d2af03ffa08f,0.0,0.7908792623420158,0.5,0.5,0,,,0.0,,1.0
df558916-942c-4ec5-99e0-99088fcb8f3f,439c07b4-873c-41bc-a99b-a747b65ec6c0,0.0,0.9018219659004834,0.5,0.5,0,,,0.0,,1.0
df558916-942c-4ec5-99e0-99088fcb8f3f,fea62381-07b5-40cd-a8db-d35273b36d94,0.0,0.7908792635310807,0.5,0.5,0,,,0.0,,1.0
e83117e9-30d0-4c29-aa92-894fc6bf2313,66321f60-3529-4b29-81df-910c87ab828b,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
e83117e9-30d0-4c29-aa92-894fc6bf2313,8463d11f-4ae7-4509-aad8-474fb158ecc1,0.0,0.9367286396067337,0.5,0.5,0,,,0.0,,1.0
e83117e9-30d0-4c29-aa92-894fc6bf2313,21a6732f-34cd-4079-9cef-9f3c73e4e07c,0.0,0.7908792667907116,0.5,0.5,0,,,0.0,,1.0
e83117e9-30d0-4c29-aa92-894fc6bf2313,e837c4db-9dd0-4b96-964b-dfff0da98997,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
e83117e9-30d0-4c29-aa92-894fc6bf2313,a4f4f89b-8980-4e99-ab6f-f236b726d992,0.0,0.7908792623420158,0.5,0.5,0,,,0.0,,1.0
e83117e9-30d0-4c29-aa92-894fc6bf2313,39a842c1-7863-4e6b-9280-134dca5c3e08,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
590f65aa-b990-4a7d-b5d2-dc64a1109613,582e43ad-d735-4290-bb60-bca97481497a,0.0,0.7908792617540434,0.5,0.5,0,,,0.0,,1.0
590f65aa-b990-4a7d-b5d2-dc64a1109613,e837c4db-9dd0-4b96-964b-dfff0da98997,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
590f65aa-b990-4a7d-b5d2-dc64a1109613,8463d11f-4ae7-4509-aad8-474fb158ecc1,0.0,0.9367286396067337,0.5,0.5,0,,,0.0,,1.0
590f65aa-b990-4a7d-b5d2-dc64a1109613,5cea8fe9-caa6-47c2-bffe-b1bc94f6d26a,0.0,0.7908792611410509,0.5,0.5,0,,,0.0,,1.0
590f65aa-b990-4a7d-b5d2-dc64a1109613,fea62381-07b5-40cd-a8db-d35273b36d94,0.0,0.7908792635310807,0.5,0.5,0,,,0.0,,1.0
590f65aa-b990-4a7d-b5d2-dc64a1109613,66321f60-3529-4b29-81df-910c87ab828b,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
590f65aa-b990-4a7d-b5d2-dc64a1109613,5438af59-b1ad-408b-8789-cb0cf7ffb919,0.0,0.9480092635079722,0.5,0.5,0,,,0.0,,1.0
590f65aa-b990-4a7d-b5d2-dc64a1109613,34e782d7-1a05-4e86-9b58-e903b62f411e,0.0,0.7908792697638318,0.5,0.5,0,,,0.0,,1.0
ba125840-21e9-47de-b839-6036e88dd3f6,21a6732f-34cd-4079-9cef-9f3c73e4e07c,0.0,0.7908792667907116,0.5,0.5,0,,,0.0,,1.0
ba125840-21e9-47de-b839-6036e88dd3f6,27bbe8e8-f9e2-4770-a988-dc95b4e9113a,0.0,0.9388478846704933,0.5,0.5,0,,,0.0,,1.0
b35d9f07-3bf6-4408-9e25-17d19f3b10be,27bbe8e8-f9e2-4770-a988-dc95b4e9113a,0.0,0.9388478846704933,0.5,0.5,0,,,0.0,,1.0
b35d9f07-3bf6-4408-9e25-17d19f3b10be,9a29f3f1-bff4-4edc-b41b-619638ead416,0.0,0.9018276451174932,0.5,0.5,0,,,0.0,,1.0
b35d9f07-3bf6-4408-9e25-17d19f3b10be,9b02e689-8fc9-4c32-b9cb-d76b1ae4ec42,0.0,0.7908792635310807,0.5,0.5,0,,,0.0,,1.0
b35d9f07-3bf6-4408-9e25-17d19f3b10be,b9fbf5dd-c659-47cc-a30b-f3cc35504dbf,0.0,0.7908792623420158,0.5,0.5,0,,,0.0,,1.0
b35d9f07-3bf6-4408-9e25-17d19f3b10be,5cea8fe9-caa6-47c2-bffe-b1bc94f6d26a,0.0,0.7908792611410509,0.5,0.5,0,,,0.0,,1.0
b35d9f07-3bf6-4408-9e25-17d19f3b10be,b8093cfe-7776-4f0f-84a4-3749d6f3941e,0.0,0.7908792674009579,0.5,0.5,0,,,0.0,,1.0
9d7e542d-9dc3-427c-a8af-1b3dd1fa02b0,a4f4f89b-8980-4e99-ab6f-f236b726d992,0.0,0.7908792623420158,0.5,0.5,0,,,0.0,,1.0
9d7e542d-9dc3-427c-a8af-1b3dd1fa02b0,66321f60-3529-4b29-81df-910c87ab828b,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
9d7e542d-9dc3-427c-a8af-1b3dd1fa02b0,52864b27-acdb-4b07-bfce-c0b6a9ae5df7,0.0,0.7908792604972411,0.5,0.5,0,,,0.0,,1.0
9d7e542d-9dc3-427c-a8af-1b3dd1fa02b0,952cf39b-a489-4032-9b30-b950344c701c,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
9d7e542d-9dc3-427c-a8af-1b3dd1fa02b0,b8093cfe-7776-4f0f-84a4-3749d6f3941e,0.0,0.7908792674009579,0.5,0.5,0,,,0.0,,1.0
9d7e542d-9dc3-427c-a8af-1b3dd1fa02b0,439c07b4-873c-41bc-a99b-a747b65ec6c0,0.0,0.9018219659004834,0.5,0.5,0,,,0.0,,1.0
7cc89ffa-dba3-4aca-83e1-5f3e694e2afb,47614587-2275-4107-b900-33cec6b5f8e2,0.0,0.7908792601515365,0.5,0.5,0,,,0.0,,1.0
7cc89ffa-dba3-4aca-83e1-5f3e694e2afb,9f9eee31-01da-4375-9a5f-137e72a1a814,0.0,0.7908792623420158,0.5,0.5,0,,,0.0,,1.0
2cfd06f3-2e57-4a73-a380-2a7e04543ce9,b225a976-5774-4a0c-812b-644259939ba3,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
2cfd06f3-2e57-4a73-a380-2a7e04543ce9,b3004f99-1a52-40c3-a217-8a2be3fb2aa7,0.0,0.7908792664858936,0.5,0.5,0,,,0.0,,1.0
86711dcc-fc21-4c13-86ca-65b9dfbab610,a4f4f89b-8980-4e99-ab6f-f236b726d992,0.0,0.7908792623420158,0.5,0.5,0,,,0.0,,1.0
86711dcc-fc21-4c13-86ca-65b9dfbab610,b552efa5-9ed0-4110-980f-1310c1e18465,0.0,0.7908792670961399,0.5,0.5,0,,,0.0,,1.0
95b735b1-2db0-48ef-91f6-b53aff79d75e,80c1521e-f6b1-4014-92b5-a1ca457bf0b2,0.0,0.9392574521621688,0.5,0.5,0,,,0.0,,1.0
95b735b1-2db0-48ef-91f6-b53aff79d75e,44b726ad-5914-431a-b652-5c11cf53e869,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
c063fe1b-ff02-49c8-8dfb-3cc2bcfec0d0,bb50c0ad-9004-449f-ab85-7481e15bcac5,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
c063fe1b-ff02-49c8-8dfb-3cc2bcfec0d0,707c1758-f211-4020-a428-808633d8f9f5,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
c063fe1b-ff02-49c8-8dfb-3cc2bcfec0d0,079c97ea-1ff4-40de-bdc3-d2af03ffa08f,0.0,0.7908792623420158,0.5,0.5,0,,,0.0,,1.0
c063fe1b-ff02-49c8-8dfb-3cc2bcfec0d0,3eaa61d9-e3e1-475e-af08-09af61c9613f,0.0,0.7908792680173068,0.5,0.5,0,,,0.0,,1.0
88d38289-0860-4eca-b0e2-374efba522f2,ace8dfa2-bca4-4508-a132-7f728ae6f2eb,0.0,0.7908792614458691,0.5,0.5,0,,,0.0,,1.0
88d38289-0860-4eca-b0e2-374efba522f2,1f903bd4-33fe-4277-813d-f5ed1dcf5fee,0.0,0.7908792608347073,0.5,0.5,0,,,0.0,,1.0
10d3a173-2046-4894-82cb-198d8a8dfad5,c6bfc165-4ecd-4490-b3b4-e59f08f33b85,0.0,0.7908792617540434,0.5,0.5,0,,,0.0,,1.0
10d3a173-2046-4894-82cb-198d8a8dfad5,27bbe8e8-f9e2-4770-a988-dc95b4e9113a,0.0,0.9388478846704933,0.5,0.5,0,,,0.0,,1.0
11888151-c584-4208-813d-3ee0486bf75d,5438af59-b1ad-408b-8789-cb0cf7ffb919,0.0,0.9480092635079722,0.5,0.5,0,,,0.0,,1.0
11888151-c584-4208-813d-3ee0486bf75d,39a842c1-7863-4e6b-9280-134dca5c3e08,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
11888151-c584-4208-813d-3ee0486bf75d,fea62381-07b5-40cd-a8db-d35273b36d94,0.0,0.7908792635310807,0.5,0.5,0,,,0.0,,1.0
11888151-c584-4208-813d-3ee0486bf75d,27bbe8e8-f9e2-4770-a988-dc95b4e9113a,0.0,0.9388478846704933,0.5,0.5,0,,,0.0,,1.0
76ab5d46-d97a-499a-a3ab-d2ceb4706e10,89371203-0bc5-49fd-85e7-5270780bdce2,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
76ab5d46-d97a-499a-a3ab-d2ceb4706e10,1cf8800b-eb4d-485d-bc52-1a3c7a725237,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
10e11b4c-ee0e-4d09-908e-750fd015db29,e1eeed51-f64f-4608-9053-2e9ff13bbaba,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
10e11b4c-ee0e-4d09-908e-750fd015db29,24838b5b-d27e-4f7f-8f40-0d269b877f2d,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
3a2ee277-4975-4715-8ff9-542a708a0c4d,48c4d564-1b00-4c34-a9bd-46e9da5b24d0,0.0,0.936737147636471,0.5,0.5,0,,,0.0,,1.0
3a2ee277-4975-4715-8ff9-542a708a0c4d,5438af59-b1ad-408b-8789-cb0cf7ffb919,0.0,0.9480092635079722,0.5,0.5,0,,,0.0,,1.0
728878fd-773e-4b37-99ca-983b9e46907c,439c07b4-873c-41bc-a99b-a747b65ec6c0,0.0,0.9018219659004834,0.5,0.5,0,,,0.0,,1.0
728878fd-773e-4b37-99ca-983b9e46907c,5438af59-b1ad-408b-8789-cb0cf7ffb919,0.0,0.9480092635079722,0.5,0.5,0,,,0.0,,1.0
91839059-a249-421d-9c67-ca022badd6d5,9b02e689-8fc9-4c32-b9cb-d76b1ae4ec42,0.0,0.7908792635310807,0.5,0.5,0,,,0.0,,1.0
91839059-a249-421d-9c67-ca022badd6d5,c6bfc165-4ecd-4490-b3b4-e59f08f33b85,0.0,0.7908792617540434,0.5,0.5,0,,,0.0,,1.0
67552d24-86f6-4e9c-9edb-d7292f00d891,910c3129-2ea0-4811-b1f6-faa0b8e1ff23,0.0,0.7908792706331278,0.5,0.5,0,,,0.0,,1.0
67552d24-86f6-4e9c-9edb-d7292f00d891,f3ae1526-5462-41a2-a35f-59b49907af00,0.0,0.9393961551295321,0.5,0.5,0,,,0.0,,1.0
970ed95e-9db3-4803-b7f6-fe424e206135,39a842c1-7863-4e6b-9280-134dca5c3e08,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
970ed95e-9db3-4803-b7f6-fe424e206135,9b02e689-8fc9-4c32-b9cb-d76b1ae4ec42,0.0,0.7908792635310807,0.5,0.5,0,,,0.0,,1.0
8283274b-08dd-44ea-b4c2-340ddba284f4,b8093cfe-7776-4f0f-84a4-3749d6f3941e,0.0,0.7908792674009579,0.5,0.5,0,,,0.0,,1.0
8283274b-08dd-44ea-b4c2-340ddba284f4,9f9eee31-01da-4375-9a5f-137e72a1a814,0.0,0.7908792623420158,0.5,0.5,0,,,0.0,,1.0
8283274b-08dd-44ea-b4c2-340ddba284f4,582e43ad-d735-4290-bb60-bca97481497a,0.0,0.7908792617540434,0.5,0.5,0,,,0.0,,1.0
